"File","Line","Type","Value","Content"
"MAKALE_YAZIM_REHBERI.txt","36","Percentage","80.21","- Anahtar bulgular: AMZ LSTM %80.21 Spec=0.857, CNN<LSTM MC"
"MAKALE_YAZIM_REHBERI.txt","36","Float","0.857","- Anahtar bulgular: AMZ LSTM %80.21 Spec=0.857, CNN<LSTM MC"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.5054","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.4739","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.4426","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","282","Float","0.6095","hist_tech   : Acc=0.5054 F1=0.4739 Sens=0.4426 Spec=0.6095 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.5052","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.4827","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.4803","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","283","Float","0.5841","technical   : Acc=0.5052 F1=0.4827 Sens=0.4803 Spec=0.5841 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.4966","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.3138","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.1568","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","284","Float","0.8784","historical  : Acc=0.4966 F1=0.3138 Sens=0.1568 Spec=0.8784 MC=3/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.5071","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.6817","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.7778","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","285","Float","0.2222","closing     : Acc=0.5071 F1=0.6817 Sens=0.7778 Spec=0.2222 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.4928","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.4186","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.3843","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","288","Float","0.6359","hist_tech   : Acc=0.4928 F1=0.4186 Sens=0.3843 Spec=0.6359 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.4955","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.5249","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.5368","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","289","Float","0.4948","technical   : Acc=0.4955 F1=0.5249 Sens=0.5368 Spec=0.4948 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.4956","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.5113","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.5299","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","290","Float","0.4956","historical  : Acc=0.4956 F1=0.5113 Sens=0.5299 Spec=0.4956 MC=0/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.4898","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.6828","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.2222","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","291","Float","0.7778","closing     : Acc=0.4898 F1=0.6828 Sens=0.2222 Spec=0.7778 MC=9/9"
"MAKALE_YAZIM_REHBERI.txt","296","Percentage","68.89","AZS LSTM: Best=68.89% (full,In=2,Out=5) F1=0.8444 Spec=0.6667 MC=13/27"
"MAKALE_YAZIM_REHBERI.txt","296","Float","0.8444","AZS LSTM: Best=68.89% (full,In=2,Out=5) F1=0.8444 Spec=0.6667 MC=13/27"
"MAKALE_YAZIM_REHBERI.txt","296","Float","0.6667","AZS LSTM: Best=68.89% (full,In=2,Out=5) F1=0.8444 Spec=0.6667 MC=13/27"
"MAKALE_YAZIM_REHBERI.txt","297","Percentage","75.56","AZS CNN: Best=75.56% (technical,In=4,Out=3) F1=0.8889 Spec=0.625 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","297","Float","0.8889","AZS CNN: Best=75.56% (technical,In=4,Out=3) F1=0.8889 Spec=0.625 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","297","Float","0.625","AZS CNN: Best=75.56% (technical,In=4,Out=3) F1=0.8889 Spec=0.625 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","298","Percentage","80.21","AMZ LSTM: Best=80.21% (full,In=2,Out=3) F1=0.8936 Spec=0.8571 MC=10/27"
"MAKALE_YAZIM_REHBERI.txt","298","Float","0.8936","AMZ LSTM: Best=80.21% (full,In=2,Out=3) F1=0.8936 Spec=0.8571 MC=10/27"
"MAKALE_YAZIM_REHBERI.txt","298","Float","0.8571","AMZ LSTM: Best=80.21% (full,In=2,Out=3) F1=0.8936 Spec=0.8571 MC=10/27"
"MAKALE_YAZIM_REHBERI.txt","299","Percentage","74.36","AMZ CNN: Best=74.36% (closing,In=6,Out=5) F1=0.8571 Spec=0.3333 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","299","Float","0.8571","AMZ CNN: Best=74.36% (closing,In=6,Out=5) F1=0.8571 Spec=0.3333 MC=9/27"
"MAKALE_YAZIM_REHBERI.txt","299","Float","0.3333","AMZ CNN: Best=74.36% (closing,In=6,Out=5) F1=0.8571 Spec=0.3333 MC=9/27"
"GRAFIK_VE_MATRIS_REHBERI.txt","42","Percentage","80.21","*   **AmacÄ±:** Makalemizin yÄ±ldÄ±z sonucu olan (Emeklilik AMZ LSTM %80.21 ve Spec %85.7) sonucunu kutlamak."
"GRAFIK_VE_MATRIS_REHBERI.txt","42","Percentage","85.7","*   **AmacÄ±:** Makalemizin yÄ±ldÄ±z sonucu olan (Emeklilik AMZ LSTM %80.21 ve Spec %85.7) sonucunu kutlamak."
